"OPTIONSET","UDC_PRODUCT_GROUP","LOC","ENDDATE","PROJECTED_OH","SIMULATION_NAME"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1465","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","D1565","30-APR-25","1.46","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN_DIVERSION","1014","30-APR-25","3860.96","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1001","14-MAY-25","1442.2","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1455","21-APR-25","2.81","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","RJ01","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","GJ01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_SECOND","1037","14-APR-25","111.24","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1001","07-MAY-25","153.16","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1465","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","D1018","14-MAR-25","10185.43","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1478","28-FEB-25","73.05","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1280","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","CG01","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BLM","MH01","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1568","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","MP01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","D1464","07-APR-25","1.93","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN_DIVERSION","1014","21-MAR-25","1563.88","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","RJ01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","1445","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","MX04","21-MAY-25","132","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1479","07-APR-25","1004.63","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","1478","31-MAY-25","4.63","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","D1013","28-FEB-25","21369.98","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","D1043","28-FEB-25","93.14","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1613","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","UP02","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","BR01","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_DIVERSION","1036","31-MAR-25","40.84","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","WB01","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA_SCRAP","1001","31-MAR-25","8545.04","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","BS","1455","14-MAR-25","8.22","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BLOOMS","1232","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","ZM","TN02","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1489","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","1235","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","UK01","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","1043","21-APR-25","50.89","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_DIVERSION","1018","07-MAR-25","135.16","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1440","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","1478","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","1061","21-MAR-25","5362.91","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1445","30-APR-25","20","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","1565","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","1445","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","GJ01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","D1488","07-APR-25","53.05","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","JW10","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1488","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_DIVERSION","1037","07-APR-25","24.82","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_NCOPI","GJ01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","BS","D1455","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","PB01","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1228","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","1228","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","MX04","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1565","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","HR01","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BRM","1418","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","SLAB","1232","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BRM","1468","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","D1455","07-APR-25","7.35","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","D1456","07-APR-25","2.17","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1013","07-APR-25","21721.61","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","RJ01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1465","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1551","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1478","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BLM","1445","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","TN02","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","OR01","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","D1422","21-MAR-25","53.96","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","MH05","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_TRIMMING","1037","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","LRPC","OR01","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","D1481","31-MAY-25","143.14","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_DIVERSION","1036","07-MAR-25","1.58","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","PB01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1228","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","PB01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","WB01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","MH02","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","MH01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","LRPC","MH02","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","MH02","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","WB01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA_DIVERSION","1014","31-MAY-25","15.43","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HEX","1422","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BRM","1464","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","HR01","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","1202","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","AS01","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","TN02","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","OR01","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","MX02","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1593","31-MAR-25","78","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","MX04","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1001","07-MAY-25","7009.37","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","HR01","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","1018","07-MAR-25","4072.36","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","1445","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SCRAP","1019","21-MAR-25","10.47","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SCRAP","1043","07-MAR-25",".11","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","1078","14-MAY-25","18.6","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","1491","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI_DIVERSION","1014","14-MAY-25","1184.27","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1428","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","SLAB","GJ01","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1493","30-JUN-25","9.74","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","WB01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","HR01","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRAN_SCRAP","1014","30-JUN-25","483.27","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GBAL","1001","14-APR-25","2968.74","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","SLAB","1202","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","D1014","14-APR-25","1.44","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","D1441","21-APR-25","2.26","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1489","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SECOND","1014","07-APR-25","66.75","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR_SIDESLIT","1013","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1464","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1613","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","1613","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","RJ02","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","RJ01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","KA01","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","UP02","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1455","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRTE_NCOPI","RJ01","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","GJ01","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","1491","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1451","28-FEB-25","50.92","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","AP01","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","RJ01","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","TN01","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","OR01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","UK01","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1018","07-MAY-25","9.1","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","KA03","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BLM","MH01","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","MH04","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","MH01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1541","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTPRB_BRM","1464","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","MX02","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","AP01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","BS","MP01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","D1464","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TFS_DIVERSION","1014","14-APR-25","170.17","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI_SCRAP","1014","31-MAR-25","26.66","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","1469","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH","1613","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","RJ01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","PB01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1451","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_SCRAP","1036","14-MAY-25","122.27","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRFH_SECOND","1014","21-APR-25","3104.33","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","CH01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1014","14-MAY-25","519.79","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","1468","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1478","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1440","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HOT_METAL","1007","21-MAY-25",".04","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","1540","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","JW02","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","SCRAP_LOSS","1037","14-MAR-25","3.64","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","D1445","07-MAR-25","176.94","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HR","WB01","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1228","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST ROUNDS","PB01","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BILLETS","MH04","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HTWRC","MH04","21-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1214","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","LRPC","NP01","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1214","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA_SCRAP","1001","14-APR-25","11667.67","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1421","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","1417","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","AS CAST BILLETS","UP01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","MX01","14-APR-25","259.65","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","MP01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - AL","1201","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","D1478","30-APR-25","526.4","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","D1445","21-APR-25","920.28","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP","1014","07-APR-25","1060","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1001","31-MAY-25","2631.81","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","1469","14-MAY-25","716","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","WR - L","1441","07-APR-25","11","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","HR01","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GA","UK01","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","D1455","28-FEB-25","36.68","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL","1458","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","KA02","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PRB_BRM","1445","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","RJ01","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1591","14-MAR-25","4.82","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GLP","D1036","07-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","TN01","07-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GL","CH01","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","1591","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI_DIVERSION","1014","31-MAR-25","441.89","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL","GJ01","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","1018","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","DL01","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","D1417","21-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGL_SECOND","1036","31-MAY-25","70.22","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","RA02","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","AP02","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","PPGI","HR01","07-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TFS","KA01","31-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","RCS","D1422","31-MAR-25","49.41","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT-CF","D1418","28-FEB-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","D1456","31-MAY-25","2.17","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMBP_DIVERSION","1014","07-MAR-25","19.46","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOFP","MX02","31-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TIN","1569","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","TMT","RJ01","21-APR-25","917.33","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","GI","TN02","14-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRCTL_NCOPI","MH01","30-JUN-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRPO","1456","14-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","CRCA","1440","14-MAY-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","HRGI","HR01","30-APR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1451","21-MAR-25","0","MONTHLY_MAX_PROFIT"
"SNOP_BATCH_STORE_SKU_PROJ","NOSP","1491","14-APR-25","0","MONTHLY_MAX_PROFIT"
